road_seg_id,data_time,volume,speed
13EQB0C3DT013EPP0C3C600104214,2024-03-02 20:39:08,10,12.1
13L9M0C3PV013L9E0C3PT00104111,2024-03-02 20:39:19,2,42.79
13FIJ0C554013FIO0C53C00104444,2024-03-02 20:39:47,56,68.37
13G6S0C4IE013G6P0C4KS00300772,2024-03-02 20:40:00,18,36.125
13G730C5JR013G9G0C5LM00100683,2024-03-02 20:40:00,43,42.0
13GQN0C644013GOB0C64300102661,2024-03-02 20:40:00,68,40.0
13H000C647013H1N0C64600300543,2024-03-02 20:40:00,6,8.375
13H1Q0C5R8013H1R0C5Q900101614,2024-03-02 20:40:00,9,33.0
13H1Q0C5R8013H1R0C5Q900101614,2024-03-02 20:40:00,12,57.333
13HA60C5JF013HA50C5HO00101324,2024-03-02 20:40:00,77,43.167
13HV00C681013HSM0C6C700105472,2024-03-02 20:40:05,46,77.59
13EQB0C3DT013EPP0C3C600104214,2024-03-02 20:40:08,0,0.0
13L9M0C3PV013L9E0C3PT00104111,2024-03-02 20:40:19,3,38.4
13FIJ0C554013FIO0C53C00104444,2024-03-02 20:40:47,66,69.625
13G6S0C4IE013G6P0C4KS00300772,2024-03-02 20:41:00,19,35.875
13G730C5JR013G9G0C5LM00100683,2024-03-02 20:41:00,62,44.333
13GQN0C644013GOB0C64300102661,2024-03-02 20:41:00,50,51.333
13H000C647013H1N0C64600300543,2024-03-02 20:41:00,4,8.0
13H1Q0C5R8013H1R0C5Q900101614,2024-03-02 20:41:00,14,59.667
13HA60C5JF013HA50C5HO00101324,2024-03-02 20:41:00,36,46.0
13HV00C681013HSM0C6C700105472,2024-03-02 20:41:05,52,72.93
13EQB0C3DT013EPP0C3C600104214,2024-03-02 20:41:08,1,11.39
13L9M0C3PV013L9E0C3PT00104111,2024-03-02 20:41:19,1,41.0
13FIJ0C554013FIO0C53C00104444,2024-03-02 20:41:47,44,66.17
13G6S0C4IE013G6P0C4KS00300772,2024-03-02 20:42:00,41,33.375
13G730C5JR013G9G0C5LM00100683,2024-03-02 20:42:00,48,38.667
13GQN0C644013GOB0C64300102661,2024-03-02 20:42:00,46,52.333
13H000C647013H1N0C64600300543,2024-03-02 20:42:00,8,7.75
13H1Q0C5R8013H1R0C5Q900101614,2024-03-02 20:42:00,6,53.0
13HA60C5JF013HA50C5HO00101324,2024-03-02 20:42:00,28,43.333
13HV00C681013HSM0C6C700105472,2024-03-02 20:42:05,61,74.733
13EQB0C3DT013EPP0C3C600104214,2024-03-02 20:42:08,0,0.0
13L9M0C3PV013L9E0C3PT00104111,2024-03-02 20:42:19,6,54.2
13FIJ0C554013FIO0C53C00104444,2024-03-02 20:42:47,48,70.972
13G730C5JR013G9G0C5LM00100683,2024-03-02 20:43:00,54,39.667
13GQN0C644013GOB0C64300102661,2024-03-02 20:43:00,55,48.0
13H000C647013H1N0C64600300543,2024-03-02 20:43:00,6,7.5
13H1Q0C5R8013H1R0C5Q900101614,2024-03-02 20:43:00,12,45.667
13HA60C5JF013HA50C5HO00101324,2024-03-02 20:43:00,34,48.333
13HV00C681013HSM0C6C700105472,2024-03-02 20:43:05,46,77.7
13EQB0C3DT013EPP0C3C600104214,2024-03-02 20:43:08,0,0.0
13L9M0C3PV013L9E0C3PT00104111,2024-03-02 20:43:19,0,0.0
13FIJ0C554013FIO0C53C00104444,2024-03-02 20:43:47,75,68.198
13G6S0C4IE013G6P0C4KS00300772,2024-03-02 20:44:00,15,33.75
13G730C5JR013G9G0C5LM00100683,2024-03-02 20:44:00,49,44.667
13GQN0C644013GOB0C64300102661,2024-03-02 20:44:00,38,57.0
13H1Q0C5R8013H1R0C5Q900101614,2024-03-02 20:44:00,5,59.667
13HA60C5JF013HA50C5HO00101324,2024-03-02 20:44:00,42,36.333
13HV00C681013HSM0C6C700105472,2024-03-02 20:44:05,57,72.69
13EQB0C3DT013EPP0C3C600104214,2024-03-02 20:44:08,9,11.39
13L9M0C3PV013L9E0C3PT00104111,2024-03-02 20:44:19,1,33.9
13FIJ0C554013FIO0C53C00104444,2024-03-02 20:44:47,50,69.798
13G6S0C4IE013G6P0C4KS00300772,2024-03-02 20:45:00,19,35.25
13G730C5JR013G9G0C5LM00100683,2024-03-02 20:45:00,45,46.0
13GQN0C644013GOB0C64300102661,2024-03-02 20:45:00,46,53.0
13H000C647013H1N0C64600300543,2024-03-02 20:45:00,6,7.5
13H1Q0C5R8013H1R0C5Q900101614,2024-03-02 20:45:00,30,50.5
13HA60C5JF013HA50C5HO00101324,2024-03-02 20:45:00,85,39.0
13HV00C681013HSM0C6C700105472,2024-03-02 20:45:05,49,76.457
13EQB0C3DT013EPP0C3C600104214,2024-03-02 20:45:08,2,7.4
13L9M0C3PV013L9E0C3PT00104111,2024-03-02 20:45:19,5,43.9
13FIJ0C554013FIO0C53C00104444,2024-03-02 20:45:47,58,71.718
13G6S0C4IE013G6P0C4KS00300772,2024-03-02 20:46:00,18,35.5
13G730C5JR013G9G0C5LM00100683,2024-03-02 20:46:00,71,46.5
13GQN0C644013GOB0C64300102661,2024-03-02 20:46:00,70,42.333
13H000C647013H1N0C64600300543,2024-03-02 20:46:00,8,7.75
13H1Q0C5R8013H1R0C5Q900101614,2024-03-02 20:46:00,15,49.667
13HA60C5JF013HA50C5HO00101324,2024-03-02 20:46:00,41,41.667
13HV00C681013HSM0C6C700105472,2024-03-02 20:46:05,72,74.733
13EQB0C3DT013EPP0C3C600104214,2024-03-02 20:46:08,0,0.0
13L9M0C3PV013L9E0C3PT00104111,2024-03-02 20:46:19,3,34.7
13FIJ0C554013FIO0C53C00104444,2024-03-02 20:46:47,65,68.818
13G6S0C4IE013G6P0C4KS00300772,2024-03-02 20:47:00,15,38.875
13G730C5JR013G9G0C5LM00100683,2024-03-02 20:47:00,47,42.0
13GQN0C644013GOB0C64300102661,2024-03-02 20:47:00,51,50.333
13H000C647013H1N0C64600300543,2024-03-02 20:47:00,6,7.875
13H1Q0C5R8013H1R0C5Q900101614,2024-03-02 20:47:00,17,48.0
13HA60C5JF013HA50C5HO00101324,2024-03-02 20:47:00,44,44.667
13HV00C681013HSM0C6C700105472,2024-03-02 20:47:05,63,73.96
13EQB0C3DT013EPP0C3C600104214,2024-03-02 20:47:08,3,22.39
13L9M0C3PV013L9E0C3PT00104111,2024-03-02 20:47:19,1,78.3
13FIJ0C554013FIO0C53C00104444,2024-03-02 20:47:47,78,65.95
