road_seg_id,window_start,window_end,total_volume,avg_speed,record_count
13HV00C681013HSM0C6C700105472,2024-03-02 20:45:00,2024-03-02 21:00:00,777,79.92,15
13HV00C681013HSM0C6C700105472,2024-03-02 21:00:00,2024-03-02 21:15:00,765,79.1,15
13HV00C681013HSM0C6C700105472,2024-03-02 21:15:00,2024-03-02 21:30:00,782,80.43,15
13HV00C681013HSM0C6C700105472,2024-03-02 21:30:00,2024-03-02 21:45:00,740,79.4,15
13HV00C681013HSM0C6C700105472,2024-03-02 21:45:00,2024-03-02 22:00:00,681,79.99,15
13HV00C681013HSM0C6C700105472,2024-03-02 22:00:00,2024-03-02 22:15:00,621,81.05,13
13HV00C681013HSM0C6C700105472,2024-03-02 22:15:00,2024-03-02 22:30:00,492,81.7,12
13HV00C681013HSM0C6C700105472,2024-03-02 22:30:00,2024-03-02 22:45:00,539,79.53,12
13HV00C681013HSM0C6C700105472,2024-03-02 22:45:00,2024-03-02 23:00:00,473,82.08,12
13HV00C681013HSM0C6C700105472,2024-03-02 23:00:00,2024-03-02 23:15:00,439,84.13,13
13HV00C681013HSM0C6C700105472,2024-03-02 23:15:00,2024-03-02 23:30:00,292,83.05,9
13HV00C681013HSM0C6C700105472,2024-03-02 23:30:00,2024-03-02 23:45:00,355,84.64,13
13HV00C681013HSM0C6C700105472,2024-03-02 23:45:00,2024-03-03 00:00:00,430,83.9,15
13HV00C681013HSM0C6C700105472,2024-03-03 00:00:00,2024-03-03 00:15:00,473,82.17,14
13HV00C681013HSM0C6C700105472,2024-03-03 00:15:00,2024-03-03 00:30:00,317,81.72,12
13HV00C681013HSM0C6C700105472,2024-03-03 00:30:00,2024-03-03 00:45:00,282,82.67,14
13HV00C681013HSM0C6C700105472,2024-03-03 00:45:00,2024-03-03 01:00:00,271,82.38,11
13HV00C681013HSM0C6C700105472,2024-03-03 01:00:00,2024-03-03 01:15:00,295,84.53,14
13HV00C681013HSM0C6C700105472,2024-03-03 01:15:00,2024-03-03 01:30:00,319,86.2,14
13HV00C681013HSM0C6C700105472,2024-03-03 01:30:00,2024-03-03 01:45:00,266,87.33,12
13HV00C681013HSM0C6C700105472,2024-03-03 01:45:00,2024-03-03 02:00:00,217,85.56,10
13HV00C681013HSM0C6C700105472,2024-03-03 02:00:00,2024-03-03 02:15:00,183,85.01,13
13HV00C681013HSM0C6C700105472,2024-03-03 02:15:00,2024-03-03 02:30:00,170,85.36,13
13HV00C681013HSM0C6C700105472,2024-03-03 02:30:00,2024-03-03 02:45:00,174,86.07,14
13HV00C681013HSM0C6C700105472,2024-03-03 02:45:00,2024-03-03 03:00:00,202,87.68,15
13HV00C681013HSM0C6C700105472,2024-03-03 03:00:00,2024-03-03 03:15:00,173,83.35,13
13HV00C681013HSM0C6C700105472,2024-03-03 03:15:00,2024-03-03 03:30:00,168,85.77,14
13HV00C681013HSM0C6C700105472,2024-03-03 03:30:00,2024-03-03 03:45:00,166,81.0,13
13HV00C681013HSM0C6C700105472,2024-03-03 03:45:00,2024-03-03 04:00:00,212,83.04,15
13HV00C681013HSM0C6C700105472,2024-03-03 04:00:00,2024-03-03 04:15:00,175,85.18,14
13HV00C681013HSM0C6C700105472,2024-03-03 04:15:00,2024-03-03 04:30:00,197,83.47,14
13HV00C681013HSM0C6C700105472,2024-03-03 04:30:00,2024-03-03 04:45:00,206,86.16,14
13HV00C681013HSM0C6C700105472,2024-03-03 04:45:00,2024-03-03 05:00:00,186,84.83,15
13HV00C681013HSM0C6C700105472,2024-03-03 05:00:00,2024-03-03 05:15:00,307,85.65,15
13HV00C681013HSM0C6C700105472,2024-03-03 05:15:00,2024-03-03 05:30:00,253,83.33,12
13HV00C681013HSM0C6C700105472,2024-03-03 05:30:00,2024-03-03 05:45:00,278,82.3,15
13HV00C681013HSM0C6C700105472,2024-03-03 05:45:00,2024-03-03 06:00:00,293,84.83,14
13HV00C681013HSM0C6C700105472,2024-03-03 06:00:00,2024-03-03 06:15:00,534,83.74,14
13HV00C681013HSM0C6C700105472,2024-03-03 06:15:00,2024-03-03 06:30:00,482,85.49,14
13HV00C681013HSM0C6C700105472,2024-03-03 06:30:00,2024-03-03 06:45:00,480,84.99,15
13HV00C681013HSM0C6C700105472,2024-03-03 06:45:00,2024-03-03 07:00:00,445,87.02,14
13HV00C681013HSM0C6C700105472,2024-03-03 07:00:00,2024-03-03 07:15:00,960,80.86,15
13HV00C681013HSM0C6C700105472,2024-03-03 07:15:00,2024-03-03 07:30:00,791,80.18,13
13HV00C681013HSM0C6C700105472,2024-03-03 07:30:00,2024-03-03 07:45:00,876,80.47,14
13HV00C681013HSM0C6C700105472,2024-03-03 07:45:00,2024-03-03 08:00:00,836,82.18,14
13HV00C681013HSM0C6C700105472,2024-03-03 08:00:00,2024-03-03 08:15:00,1081,74.52,14
13HV00C681013HSM0C6C700105472,2024-03-03 08:15:00,2024-03-03 08:30:00,903,74.46,11
13HV00C681013HSM0C6C700105472,2024-03-03 08:30:00,2024-03-03 08:45:00,901,76.76,12
13HV00C681013HSM0C6C700105472,2024-03-03 08:45:00,2024-03-03 09:00:00,1074,76.56,13
13HV00C681013HSM0C6C700105472,2024-03-03 09:00:00,2024-03-03 09:15:00,1062,69.08,14
13HV00C681013HSM0C6C700105472,2024-03-03 09:15:00,2024-03-03 09:30:00,1135,60.21,15
13HV00C681013HSM0C6C700105472,2024-03-03 09:30:00,2024-03-03 09:45:00,1069,66.15,14
13HV00C681013HSM0C6C700105472,2024-03-03 09:45:00,2024-03-03 10:00:00,1059,59.73,14
13HV00C681013HSM0C6C700105472,2024-03-03 10:00:00,2024-03-03 10:15:00,1123,49.5,15
13HV00C681013HSM0C6C700105472,2024-03-03 10:15:00,2024-03-03 10:30:00,1141,53.29,14
13HV00C681013HSM0C6C700105472,2024-03-03 10:30:00,2024-03-03 10:45:00,1111,50.12,14
13HV00C681013HSM0C6C700105472,2024-03-03 10:45:00,2024-03-03 11:00:00,1154,55.94,15
13HV00C681013HSM0C6C700105472,2024-03-03 11:00:00,2024-03-03 11:15:00,1108,69.95,15
13HV00C681013HSM0C6C700105472,2024-03-03 11:15:00,2024-03-03 11:30:00,1123,70.3,14
13HV00C681013HSM0C6C700105472,2024-03-03 11:30:00,2024-03-03 11:45:00,1039,68.42,14
13HV00C681013HSM0C6C700105472,2024-03-03 11:45:00,2024-03-03 12:00:00,1120,68.42,14
13HV00C681013HSM0C6C700105472,2024-03-03 12:00:00,2024-03-03 12:15:00,1114,71.61,15
13HV00C681013HSM0C6C700105472,2024-03-03 12:15:00,2024-03-03 12:30:00,860,70.62,12
13HV00C681013HSM0C6C700105472,2024-03-03 12:30:00,2024-03-03 12:45:00,1049,72.83,14
13HV00C681013HSM0C6C700105472,2024-03-03 12:45:00,2024-03-03 13:00:00,890,67.88,11
13HV00C681013HSM0C6C700105472,2024-03-03 13:00:00,2024-03-03 13:15:00,1034,65.48,14
13HV00C681013HSM0C6C700105472,2024-03-03 13:15:00,2024-03-03 13:30:00,1008,64.79,14
13HV00C681013HSM0C6C700105472,2024-03-03 13:30:00,2024-03-03 13:45:00,1026,62.15,14
13HV00C681013HSM0C6C700105472,2024-03-03 13:45:00,2024-03-03 14:00:00,1041,68.19,14
13HV00C681013HSM0C6C700105472,2024-03-03 14:00:00,2024-03-03 14:15:00,1192,69.03,15
13HV00C681013HSM0C6C700105472,2024-03-03 14:15:00,2024-03-03 14:30:00,1063,64.67,15
13HV00C681013HSM0C6C700105472,2024-03-03 14:30:00,2024-03-03 14:45:00,1057,66.28,14
13HV00C681013HSM0C6C700105472,2024-03-03 14:45:00,2024-03-03 15:00:00,1046,65.71,15
13HV00C681013HSM0C6C700105472,2024-03-03 15:00:00,2024-03-03 15:15:00,903,73.69,12
13HV00C681013HSM0C6C700105472,2024-03-03 15:15:00,2024-03-03 15:30:00,1078,72.97,15
13HV00C681013HSM0C6C700105472,2024-03-03 15:30:00,2024-03-03 15:45:00,933,72.44,14
13HV00C681013HSM0C6C700105472,2024-03-03 15:45:00,2024-03-03 16:00:00,953,75.65,13
13HV00C681013HSM0C6C700105472,2024-03-03 16:00:00,2024-03-03 16:15:00,1050,71.61,15
13HV00C681013HSM0C6C700105472,2024-03-03 16:15:00,2024-03-03 16:30:00,1010,73.27,14
13HV00C681013HSM0C6C700105472,2024-03-03 16:30:00,2024-03-03 16:45:00,1051,70.48,15
13HV00C681013HSM0C6C700105472,2024-03-03 16:45:00,2024-03-03 17:00:00,999,73.72,14
13HV00C681013HSM0C6C700105472,2024-03-03 17:00:00,2024-03-03 17:15:00,1158,67.05,15
13HV00C681013HSM0C6C700105472,2024-03-03 17:15:00,2024-03-03 17:30:00,1071,64.8,15
13HV00C681013HSM0C6C700105472,2024-03-03 17:30:00,2024-03-03 17:45:00,1111,68.01,14
13HV00C681013HSM0C6C700105472,2024-03-03 17:45:00,2024-03-03 18:00:00,1030,65.5,15
13HV00C681013HSM0C6C700105472,2024-03-03 18:00:00,2024-03-03 18:15:00,875,73.3,13
13HV00C681013HSM0C6C700105472,2024-03-03 18:15:00,2024-03-03 18:30:00,969,72.82,15
13HV00C681013HSM0C6C700105472,2024-03-03 18:30:00,2024-03-03 18:45:00,924,73.17,13
13HV00C681013HSM0C6C700105472,2024-03-03 18:45:00,2024-03-03 19:00:00,927,72.3,15
13HV00C681013HSM0C6C700105472,2024-03-03 19:00:00,2024-03-03 19:15:00,590,80.7,14
13HV00C681013HSM0C6C700105472,2024-03-03 19:15:00,2024-03-03 19:30:00,756,76.44,14
13HV00C681013HSM0C6C700105472,2024-03-03 19:30:00,2024-03-03 19:45:00,668,78.57,13
13HV00C681013HSM0C6C700105472,2024-03-03 19:45:00,2024-03-03 20:00:00,652,76.99,12
13HV00C681013HSM0C6C700105472,2024-03-03 20:00:00,2024-03-03 20:15:00,663,80.73,11
13HV00C681013HSM0C6C700105472,2024-03-03 20:15:00,2024-03-03 20:30:00,630,77.07,12
13HV00C681013HSM0C6C700105472,2024-03-03 20:30:00,2024-03-03 20:45:00,711,78.53,13
13HV00C681013HSM0C6C700105472,2024-03-03 20:45:00,2024-03-03 21:00:00,801,78.84,14
13HV00C681013HSM0C6C700105472,2024-03-03 21:00:00,2024-03-03 21:15:00,595,80.81,13
13HV00C681013HSM0C6C700105472,2024-03-03 21:15:00,2024-03-03 21:30:00,609,78.74,13
13HV00C681013HSM0C6C700105472,2024-03-03 21:30:00,2024-03-03 21:45:00,701,80.01,14
13HV00C681013HSM0C6C700105472,2024-03-03 21:45:00,2024-03-03 22:00:00,598,79.43,12
13HV00C681013HSM0C6C700105472,2024-03-03 22:00:00,2024-03-03 22:15:00,552,78.59,13
13HV00C681013HSM0C6C700105472,2024-03-03 22:15:00,2024-03-03 22:30:00,622,80.81,13
13HV00C681013HSM0C6C700105472,2024-03-03 22:30:00,2024-03-03 22:45:00,562,82.81,13
13HV00C681013HSM0C6C700105472,2024-03-03 22:45:00,2024-03-03 23:00:00,539,80.22,13
13HV00C681013HSM0C6C700105472,2024-03-03 23:00:00,2024-03-03 23:15:00,247,83.72,9
13HV00C681013HSM0C6C700105472,2024-03-03 23:15:00,2024-03-03 23:30:00,350,82.62,13
13HV00C681013HSM0C6C700105472,2024-03-03 23:30:00,2024-03-03 23:45:00,381,83.23,14
13HV00C681013HSM0C6C700105472,2024-03-03 23:45:00,2024-03-04 00:00:00,434,84.38,14
13HV00C681013HSM0C6C700105472,2024-03-04 00:00:00,2024-03-04 00:15:00,398,84.64,14
13HV00C681013HSM0C6C700105472,2024-03-04 00:15:00,2024-03-04 00:30:00,360,82.5,15
13HV00C681013HSM0C6C700105472,2024-03-04 00:30:00,2024-03-04 00:45:00,435,82.59,15
13HV00C681013HSM0C6C700105472,2024-03-04 00:45:00,2024-03-04 01:00:00,397,82.94,15
13HV00C681013HSM0C6C700105472,2024-03-04 01:00:00,2024-03-04 01:15:00,209,82.08,12
13HV00C681013HSM0C6C700105472,2024-03-04 01:15:00,2024-03-04 01:30:00,271,84.97,15
13HV00C681013HSM0C6C700105472,2024-03-04 01:30:00,2024-03-04 01:45:00,280,82.83,14
13HV00C681013HSM0C6C700105472,2024-03-04 01:45:00,2024-03-04 02:00:00,237,86.12,13
13HV00C681013HSM0C6C700105472,2024-03-04 02:00:00,2024-03-04 02:15:00,194,85.4,15
13HV00C681013HSM0C6C700105472,2024-03-04 02:15:00,2024-03-04 02:30:00,198,86.29,13
13HV00C681013HSM0C6C700105472,2024-03-04 02:30:00,2024-03-04 02:45:00,200,83.78,14
13HV00C681013HSM0C6C700105472,2024-03-04 02:45:00,2024-03-04 03:00:00,175,86.09,11
13HV00C681013HSM0C6C700105472,2024-03-04 03:00:00,2024-03-04 03:15:00,177,81.5,14
13HV00C681013HSM0C6C700105472,2024-03-04 03:15:00,2024-03-04 03:30:00,202,86.07,13
13HV00C681013HSM0C6C700105472,2024-03-04 03:30:00,2024-03-04 03:45:00,152,81.69,9
13HV00C681013HSM0C6C700105472,2024-03-04 03:45:00,2024-03-04 04:00:00,185,84.49,14
13HV00C681013HSM0C6C700105472,2024-03-04 04:00:00,2024-03-04 04:15:00,196,86.32,14
13HV00C681013HSM0C6C700105472,2024-03-04 04:15:00,2024-03-04 04:30:00,115,83.45,12
13HV00C681013HSM0C6C700105472,2024-03-04 04:30:00,2024-03-04 04:45:00,185,84.1,13
13HV00C681013HSM0C6C700105472,2024-03-04 04:45:00,2024-03-04 05:00:00,162,83.49,11
13HV00C681013HSM0C6C700105472,2024-03-04 05:00:00,2024-03-04 05:15:00,356,81.59,14
13HV00C681013HSM0C6C700105472,2024-03-04 05:15:00,2024-03-04 05:30:00,294,83.48,13
13HV00C681013HSM0C6C700105472,2024-03-04 05:30:00,2024-03-04 05:45:00,262,83.0,14
13HV00C681013HSM0C6C700105472,2024-03-04 05:45:00,2024-03-04 06:00:00,336,83.35,15
13HV00C681013HSM0C6C700105472,2024-03-04 06:00:00,2024-03-04 06:15:00,680,80.04,12
13HV00C681013HSM0C6C700105472,2024-03-04 06:15:00,2024-03-04 06:30:00,894,76.55,13
13HV00C681013HSM0C6C700105472,2024-03-04 06:30:00,2024-03-04 06:45:00,899,81.2,14
13HV00C681013HSM0C6C700105472,2024-03-04 06:45:00,2024-03-04 07:00:00,782,78.77,12
13HV00C681013HSM0C6C700105472,2024-03-04 07:00:00,2024-03-04 07:15:00,1397,67.71,15
13HV00C681013HSM0C6C700105472,2024-03-04 07:15:00,2024-03-04 07:30:00,1168,68.76,13
13HV00C681013HSM0C6C700105472,2024-03-04 07:30:00,2024-03-04 07:45:00,1252,66.68,14
13HV00C681013HSM0C6C700105472,2024-03-04 07:45:00,2024-03-04 08:00:00,1263,68.7,14
13HV00C681013HSM0C6C700105472,2024-03-04 08:00:00,2024-03-04 08:15:00,1146,51.83,13
13HV00C681013HSM0C6C700105472,2024-03-04 08:15:00,2024-03-04 08:30:00,1373,52.59,15
13HV00C681013HSM0C6C700105472,2024-03-04 08:30:00,2024-03-04 08:45:00,1366,51.1,15
13HV00C681013HSM0C6C700105472,2024-03-04 08:45:00,2024-03-04 09:00:00,1339,58.1,14
13HV00C681013HSM0C6C700105472,2024-03-04 09:00:00,2024-03-04 09:15:00,1022,57.29,12
13HV00C681013HSM0C6C700105472,2024-03-04 09:15:00,2024-03-04 09:30:00,1062,52.83,12
13HV00C681013HSM0C6C700105472,2024-03-04 09:30:00,2024-03-04 09:45:00,1229,50.28,15
13HV00C681013HSM0C6C700105472,2024-03-04 09:45:00,2024-03-04 10:00:00,929,56.01,11
13HV00C681013HSM0C6C700105472,2024-03-04 10:00:00,2024-03-04 10:15:00,1113,40.95,15
13HV00C681013HSM0C6C700105472,2024-03-04 10:15:00,2024-03-04 10:30:00,1084,38.52,14
13HV00C681013HSM0C6C700105472,2024-03-04 10:30:00,2024-03-04 10:45:00,1077,38.77,14
13HV00C681013HSM0C6C700105472,2024-03-04 10:45:00,2024-03-04 11:00:00,1189,45.65,15
13HV00C681013HSM0C6C700105472,2024-03-04 11:00:00,2024-03-04 11:15:00,841,74.15,12
13HV00C681013HSM0C6C700105472,2024-03-04 11:15:00,2024-03-04 11:30:00,895,72.69,14
13HV00C681013HSM0C6C700105472,2024-03-04 11:30:00,2024-03-04 11:45:00,667,73.96,10
13HV00C681013HSM0C6C700105472,2024-03-04 11:45:00,2024-03-04 12:00:00,929,74.33,14
13HV00C681013HSM0C6C700105472,2024-03-04 12:00:00,2024-03-04 12:15:00,791,77.2,12
13HV00C681013HSM0C6C700105472,2024-03-04 12:15:00,2024-03-04 12:30:00,875,76.99,13
13HV00C681013HSM0C6C700105472,2024-03-04 12:30:00,2024-03-04 12:45:00,878,73.64,13
13HV00C681013HSM0C6C700105472,2024-03-04 12:45:00,2024-03-04 13:00:00,865,77.44,14
13HV00C681013HSM0C6C700105472,2024-03-04 13:00:00,2024-03-04 13:15:00,1041,70.73,14
13HV00C681013HSM0C6C700105472,2024-03-04 13:15:00,2024-03-04 13:30:00,1031,72.92,14
13HV00C681013HSM0C6C700105472,2024-03-04 13:30:00,2024-03-04 13:45:00,1104,73.37,15
13HV00C681013HSM0C6C700105472,2024-03-04 13:45:00,2024-03-04 14:00:00,1031,69.98,14
13HV00C681013HSM0C6C700105472,2024-03-04 14:00:00,2024-03-04 14:15:00,983,81.34,15
13HV00C681013HSM0C6C700105472,2024-03-04 14:15:00,2024-03-04 14:30:00,723,77.78,14
13HV00C681013HSM0C6C700105472,2024-03-04 14:30:00,2024-03-04 14:45:00,886,81.9,15
13HV00C681013HSM0C6C700105472,2024-03-04 14:45:00,2024-03-04 15:00:00,865,78.59,15
13HV00C681013HSM0C6C700105472,2024-03-04 15:00:00,2024-03-04 15:15:00,839,78.03,14
13HV00C681013HSM0C6C700105472,2024-03-04 15:15:00,2024-03-04 15:30:00,932,76.28,14
13HV00C681013HSM0C6C700105472,2024-03-04 15:30:00,2024-03-04 15:45:00,930,77.19,14
13HV00C681013HSM0C6C700105472,2024-03-04 15:45:00,2024-03-04 16:00:00,848,76.43,14
13HV00C681013HSM0C6C700105472,2024-03-04 16:00:00,2024-03-04 16:15:00,1065,68.54,14
13HV00C681013HSM0C6C700105472,2024-03-04 16:15:00,2024-03-04 16:30:00,915,71.13,13
13HV00C681013HSM0C6C700105472,2024-03-04 16:30:00,2024-03-04 16:45:00,1004,71.88,14
13HV00C681013HSM0C6C700105472,2024-03-04 16:45:00,2024-03-04 17:00:00,974,68.4,13
13HV00C681013HSM0C6C700105472,2024-03-04 17:00:00,2024-03-04 17:15:00,954,64.78,13
13HV00C681013HSM0C6C700105472,2024-03-04 17:15:00,2024-03-04 17:30:00,817,63.34,11
13HV00C681013HSM0C6C700105472,2024-03-04 17:30:00,2024-03-04 17:45:00,1009,66.84,14
13HV00C681013HSM0C6C700105472,2024-03-04 17:45:00,2024-03-04 18:00:00,996,62.95,14
13HV00C681013HSM0C6C700105472,2024-03-04 18:00:00,2024-03-04 18:15:00,727,75.42,14
13HV00C681013HSM0C6C700105472,2024-03-04 18:15:00,2024-03-04 18:30:00,849,74.13,14
13HV00C681013HSM0C6C700105472,2024-03-04 18:30:00,2024-03-04 18:45:00,739,73.29,13
13HV00C681013HSM0C6C700105472,2024-03-04 18:45:00,2024-03-04 19:00:00,722,74.75,13
13HV00C681013HSM0C6C700105472,2024-03-04 19:00:00,2024-03-04 19:15:00,624,73.54,12
13HV00C681013HSM0C6C700105472,2024-03-04 19:15:00,2024-03-04 19:30:00,692,74.37,12
13HV00C681013HSM0C6C700105472,2024-03-04 19:30:00,2024-03-04 19:45:00,757,73.0,14
13HV00C681013HSM0C6C700105472,2024-03-04 19:45:00,2024-03-04 20:00:00,787,75.22,15
13HV00C681013HSM0C6C700105472,2024-03-04 20:00:00,2024-03-04 20:15:00,846,73.33,15
13HV00C681013HSM0C6C700105472,2024-03-04 20:15:00,2024-03-04 20:30:00,765,73.47,12
13HV00C681013HSM0C6C700105472,2024-03-04 20:30:00,2024-03-04 20:45:00,746,75.26,15
13HV00C681013HSM0C6C700105472,2024-03-04 20:45:00,2024-03-04 21:00:00,763,73.52,11
13HV00C681013HSM0C6C700105472,2024-03-04 21:00:00,2024-03-04 21:15:00,733,79.38,15
13HV00C681013HSM0C6C700105472,2024-03-04 21:15:00,2024-03-04 21:30:00,549,82.21,12
13HV00C681013HSM0C6C700105472,2024-03-04 21:30:00,2024-03-04 21:45:00,506,80.26,11
13HV00C681013HSM0C6C700105472,2024-03-04 21:45:00,2024-03-04 22:00:00,596,79.74,13
13HV00C681013HSM0C6C700105472,2024-03-04 22:00:00,2024-03-04 22:15:00,675,78.04,15
13HV00C681013HSM0C6C700105472,2024-03-04 22:15:00,2024-03-04 22:30:00,556,82.68,12
13HV00C681013HSM0C6C700105472,2024-03-04 22:30:00,2024-03-04 22:45:00,673,79.68,14
13HV00C681013HSM0C6C700105472,2024-03-04 22:45:00,2024-03-04 23:00:00,571,80.76,12
13HV00C681013HSM0C6C700105472,2024-03-04 23:00:00,2024-03-04 23:15:00,478,83.34,12
13HV00C681013HSM0C6C700105472,2024-03-04 23:15:00,2024-03-04 23:30:00,508,82.9,13
13HV00C681013HSM0C6C700105472,2024-03-04 23:30:00,2024-03-04 23:45:00,497,83.46,14
13HV00C681013HSM0C6C700105472,2024-03-04 23:45:00,2024-03-05 00:00:00,551,82.85,14
13HV00C681013HSM0C6C700105472,2024-03-05 00:00:00,2024-03-05 00:15:00,439,83.26,15
13HV00C681013HSM0C6C700105472,2024-03-05 00:15:00,2024-03-05 00:30:00,373,83.1,14
13HV00C681013HSM0C6C700105472,2024-03-05 00:30:00,2024-03-05 00:45:00,401,83.4,15
13HV00C681013HSM0C6C700105472,2024-03-05 00:45:00,2024-03-05 01:00:00,345,84.55,15
13HV00C681013HSM0C6C700105472,2024-03-05 01:00:00,2024-03-05 01:15:00,315,82.73,15
13HV00C681013HSM0C6C700105472,2024-03-05 01:15:00,2024-03-05 01:30:00,248,84.81,14
13HV00C681013HSM0C6C700105472,2024-03-05 01:30:00,2024-03-05 01:45:00,280,83.65,14
13HV00C681013HSM0C6C700105472,2024-03-05 01:45:00,2024-03-05 02:00:00,211,84.89,11
13HV00C681013HSM0C6C700105472,2024-03-05 02:00:00,2024-03-05 02:15:00,235,83.64,15
13HV00C681013HSM0C6C700105472,2024-03-05 02:15:00,2024-03-05 02:30:00,210,86.11,14
13HV00C681013HSM0C6C700105472,2024-03-05 02:30:00,2024-03-05 02:45:00,195,84.63,15
13HV00C681013HSM0C6C700105472,2024-03-05 02:45:00,2024-03-05 03:00:00,198,79.97,15
13HV00C681013HSM0C6C700105472,2024-03-05 03:00:00,2024-03-05 03:15:00,197,84.47,12
13HV00C681013HSM0C6C700105472,2024-03-05 03:15:00,2024-03-05 03:30:00,213,82.58,14
13HV00C681013HSM0C6C700105472,2024-03-05 03:30:00,2024-03-05 03:45:00,196,87.19,14
13HV00C681013HSM0C6C700105472,2024-03-05 03:45:00,2024-03-05 04:00:00,185,86.86,13
13HV00C681013HSM0C6C700105472,2024-03-05 04:00:00,2024-03-05 04:15:00,267,76.5,15
13HV00C681013HSM0C6C700105472,2024-03-05 04:15:00,2024-03-05 04:30:00,171,78.74,15
13HV00C681013HSM0C6C700105472,2024-03-05 04:30:00,2024-03-05 04:45:00,209,82.52,15
13HV00C681013HSM0C6C700105472,2024-03-05 04:45:00,2024-03-05 05:00:00,214,85.19,14
13HV00C681013HSM0C6C700105472,2024-03-05 05:00:00,2024-03-05 05:15:00,297,81.72,12
13HV00C681013HSM0C6C700105472,2024-03-05 05:15:00,2024-03-05 05:30:00,226,82.74,11
13HV00C681013HSM0C6C700105472,2024-03-05 05:30:00,2024-03-05 05:45:00,334,83.75,14
13HV00C681013HSM0C6C700105472,2024-03-05 05:45:00,2024-03-05 06:00:00,286,83.36,13
13HV00C681013HSM0C6C700105472,2024-03-05 06:00:00,2024-03-05 06:15:00,971,78.9,14
13HV00C681013HSM0C6C700105472,2024-03-05 06:15:00,2024-03-05 06:30:00,943,78.66,15
13HV00C681013HSM0C6C700105472,2024-03-05 06:30:00,2024-03-05 06:45:00,706,79.78,13
13HV00C681013HSM0C6C700105472,2024-03-05 06:45:00,2024-03-05 07:00:00,928,81.13,14
13HV00C681013HSM0C6C700105472,2024-03-05 07:00:00,2024-03-05 07:15:00,1189,64.63,13
13HV00C681013HSM0C6C700105472,2024-03-05 07:15:00,2024-03-05 07:30:00,1267,67.0,14
13HV00C681013HSM0C6C700105472,2024-03-05 07:30:00,2024-03-05 07:45:00,1250,68.1,13
13HV00C681013HSM0C6C700105472,2024-03-05 07:45:00,2024-03-05 08:00:00,1377,66.36,15
13HV00C681013HSM0C6C700105472,2024-03-05 08:00:00,2024-03-05 08:15:00,1375,51.96,15
13HV00C681013HSM0C6C700105472,2024-03-05 08:15:00,2024-03-05 08:30:00,1302,53.2,15
13HV00C681013HSM0C6C700105472,2024-03-05 08:30:00,2024-03-05 08:45:00,1251,49.97,14
13HV00C681013HSM0C6C700105472,2024-03-05 08:45:00,2024-03-05 09:00:00,1345,50.48,14
13HV00C681013HSM0C6C700105472,2024-03-05 09:00:00,2024-03-05 09:15:00,1240,53.18,15
13HV00C681013HSM0C6C700105472,2024-03-05 09:15:00,2024-03-05 09:30:00,1202,56.32,15
13HV00C681013HSM0C6C700105472,2024-03-05 09:30:00,2024-03-05 09:45:00,1235,53.97,15
13HV00C681013HSM0C6C700105472,2024-03-05 09:45:00,2024-03-05 10:00:00,1192,54.95,14
13HV00C681013HSM0C6C700105472,2024-03-05 10:00:00,2024-03-05 10:15:00,1183,38.88,15
13HV00C681013HSM0C6C700105472,2024-03-05 10:15:00,2024-03-05 10:30:00,1104,48.29,13
13HV00C681013HSM0C6C700105472,2024-03-05 10:30:00,2024-03-05 10:45:00,1045,44.25,14
13HV00C681013HSM0C6C700105472,2024-03-05 10:45:00,2024-03-05 11:00:00,1113,40.83,14
13HV00C681013HSM0C6C700105472,2024-03-05 11:00:00,2024-03-05 11:15:00,900,72.6,14
13HV00C681013HSM0C6C700105472,2024-03-05 11:15:00,2024-03-05 11:30:00,993,71.28,15
13HV00C681013HSM0C6C700105472,2024-03-05 11:30:00,2024-03-05 11:45:00,927,70.1,14
13HV00C681013HSM0C6C700105472,2024-03-05 11:45:00,2024-03-05 12:00:00,1036,73.31,15
13HV00C681013HSM0C6C700105472,2024-03-05 12:00:00,2024-03-05 12:15:00,1065,75.51,15
13HV00C681013HSM0C6C700105472,2024-03-05 12:15:00,2024-03-05 12:30:00,1087,73.85,15
13HV00C681013HSM0C6C700105472,2024-03-05 12:30:00,2024-03-05 12:45:00,1066,77.16,15
13HV00C681013HSM0C6C700105472,2024-03-05 12:45:00,2024-03-05 13:00:00,901,77.43,14
13HV00C681013HSM0C6C700105472,2024-03-05 13:00:00,2024-03-05 13:15:00,1141,73.97,15
13HV00C681013HSM0C6C700105472,2024-03-05 13:15:00,2024-03-05 13:30:00,1016,72.67,14
13HV00C681013HSM0C6C700105472,2024-03-05 13:30:00,2024-03-05 13:45:00,849,73.44,11
13HV00C681013HSM0C6C700105472,2024-03-05 13:45:00,2024-03-05 14:00:00,1010,71.79,14
13HV00C681013HSM0C6C700105472,2024-03-05 14:00:00,2024-03-05 14:15:00,702,79.36,12
13HV00C681013HSM0C6C700105472,2024-03-05 14:15:00,2024-03-05 14:30:00,855,80.07,14
13HV00C681013HSM0C6C700105472,2024-03-05 14:30:00,2024-03-05 14:45:00,885,79.57,14
13HV00C681013HSM0C6C700105472,2024-03-05 14:45:00,2024-03-05 15:00:00,842,81.07,14
13HV00C681013HSM0C6C700105472,2024-03-05 15:00:00,2024-03-05 15:15:00,844,74.79,14
13HV00C681013HSM0C6C700105472,2024-03-05 15:15:00,2024-03-05 15:30:00,744,74.74,12
